"","1","1","1"
"9568",84,"doduo","hidden-power"
"9569",84,"doduo","sunny-day"
"9570",84,"doduo","uproar"
"9571",84,"doduo","facade"
"9572",84,"doduo","knock-off"
"9573",84,"doduo","endeavor"
"9574",84,"doduo","secret-power"
"9575",84,"doduo","air-cutter"
"9576",84,"doduo","aerial-ace"
"9577",84,"doduo","roost"
"9578",84,"doduo","natural-gift"
"9579",84,"doduo","pluck"
"9580",84,"doduo","acupressure"
"9581",84,"doduo","assurance"
"9582",84,"doduo","brave-bird"
"9583",84,"doduo","captivate"
"9584",84,"doduo","double-hit"
"9585",84,"doduo","round"
"9586",84,"doduo","echoed-voice"
"9587",84,"doduo","work-up"
"9588",84,"doduo","confide"
"9589",83,"farfetchd","razor-wind"
"9590",83,"farfetchd","swords-dance"
"9591",83,"farfetchd","cut"
"9592",83,"farfetchd","gust"
"9593",83,"farfetchd","whirlwind"
"9594",83,"farfetchd","fly"
"9595",83,"farfetchd","sand-attack"
"9596",83,"farfetchd","headbutt"
"9597",83,"farfetchd","fury-attack"
"9598",83,"farfetchd","body-slam"
"9599",83,"farfetchd","take-down"
"9600",83,"farfetchd","double-edge"
"9601",83,"farfetchd","leer"
"9602",83,"farfetchd","peck"
"9603",83,"farfetchd","toxic"
"9604",83,"farfetchd","agility"
"9605",83,"farfetchd","quick-attack"
"9606",83,"farfetchd","rage"
"9607",83,"farfetchd","mimic"
"9608",83,"farfetchd","double-team"
"9609",83,"farfetchd","reflect"
"9610",83,"farfetchd","bide"
"9611",83,"farfetchd","mirror-move"
"9612",83,"farfetchd","swift"
"9613",83,"farfetchd","skull-bash"
"9614",83,"farfetchd","sky-attack"
"9615",83,"farfetchd","rest"
"9616",83,"farfetchd","slash"
"9617",83,"farfetchd","substitute"
"9618",83,"farfetchd","thief"
"9619",83,"farfetchd","snore"
"9620",83,"farfetchd","curse"
"9621",83,"farfetchd","flail"
"9622",83,"farfetchd","protect"
"9623",83,"farfetchd","mud-slap"
"9624",83,"farfetchd","foresight"
"9625",83,"farfetchd","detect"
"9626",83,"farfetchd","endure"
"9627",83,"farfetchd","false-swipe"
"9628",83,"farfetchd","swagger"
"9629",83,"farfetchd","fury-cutter"
"9630",83,"farfetchd","steel-wing"
"9631",83,"farfetchd","attract"
"9632",83,"farfetchd","sleep-talk"
"9633",83,"farfetchd","return"
"9634",83,"farfetchd","frustration"
"9635",83,"farfetchd","iron-tail"
"9636",83,"farfetchd","hidden-power"
"9637",83,"farfetchd","twister"
"9638",83,"farfetchd","sunny-day"
"9639",83,"farfetchd","psych-up"
"9640",83,"farfetchd","uproar"
"9641",83,"farfetchd","heat-wave"
"9642",83,"farfetchd","facade"
"9643",83,"farfetchd","helping-hand"
"9644",83,"farfetchd","revenge"
"9645",83,"farfetchd","knock-off"
"9646",83,"farfetchd","secret-power"
"9647",83,"farfetchd","feather-dance"
"9648",83,"farfetchd","air-cutter"
"9649",83,"farfetchd","aerial-ace"
"9650",83,"farfetchd","covet"
"9651",83,"farfetchd","leaf-blade"
"9652",83,"farfetchd","roost"
"9653",83,"farfetchd","natural-gift"
"9654",83,"farfetchd","feint"
"9655",83,"farfetchd","pluck"
"9656",83,"farfetchd","tailwind"
"9657",83,"farfetchd","u-turn"
"9658",83,"farfetchd","trump-card"
"9659",83,"farfetchd","last-resort"
"9660",83,"farfetchd","poison-jab"
"9661",83,"farfetchd","night-slash"
"9662",83,"farfetchd","air-slash"
"9663",83,"farfetchd","brave-bird"
"9664",83,"farfetchd","defog"
"9665",83,"farfetchd","captivate"
"9666",83,"farfetchd","ominous-wind"
"9667",83,"farfetchd","simple-beam"
"9668",83,"farfetchd","round"
"9669",83,"farfetchd","acrobatics"
"9670",83,"farfetchd","retaliate"
"9671",83,"farfetchd","work-up"
"9672",83,"farfetchd","confide"
"9673",83,"farfetchd","brutal-swing"
"9674",81,"magnemite","tackle"
"9675",81,"magnemite","take-down"
"9676",81,"magnemite","double-edge"
"9677",81,"magnemite","supersonic"
"9678",81,"magnemite","sonic-boom"
"9679",81,"magnemite","thunder-shock"
"9680",81,"magnemite","thunderbolt"
"9681",81,"magnemite","thunder-wave"
"9682",81,"magnemite","thunder"
"9683",81,"magnemite","toxic"
"9684",81,"magnemite","rage"
"9685",81,"magnemite","teleport"
"9686",81,"magnemite","mimic"
"9687",81,"magnemite","screech"
"9688",81,"magnemite","double-team"
"9689",81,"magnemite","light-screen"
"9690",81,"magnemite","reflect"
"9691",81,"magnemite","bide"
"9692",81,"magnemite","swift"
"9693",81,"magnemite","flash"
"9694",81,"magnemite","explosion"
"9695",81,"magnemite","rest"
"9696",81,"magnemite","substitute"
"9697",81,"magnemite","snore"
"9698",81,"magnemite","curse"
"9699",81,"magnemite","protect"
"9700",81,"magnemite","zap-cannon"
"9701",81,"magnemite","lock-on"
"9702",81,"magnemite","endure"
"9703",81,"magnemite","rollout"
"9704",81,"magnemite","swagger"
"9705",81,"magnemite","spark"
"9706",81,"magnemite","sleep-talk"
"9707",81,"magnemite","return"
"9708",81,"magnemite","frustration"
"9709",81,"magnemite","hidden-power"
"9710",81,"magnemite","rain-dance"
"9711",81,"magnemite","sunny-day"
"9712",81,"magnemite","psych-up"
"9713",81,"magnemite","facade"
"9714",81,"magnemite","magic-coat"
"9715",81,"magnemite","recycle"
"9716",81,"magnemite","secret-power"
"9717",81,"magnemite","metal-sound"
"9718",81,"magnemite","signal-beam"
"9719",81,"magnemite","iron-defense"
"9720",81,"magnemite","shock-wave"
"9721",81,"magnemite","gravity"
"9722",81,"magnemite","gyro-ball"
"9723",81,"magnemite","natural-gift"
"9724",81,"magnemite","magnet-rise"
"9725",81,"magnemite","mirror-shot"
"9726",81,"magnemite","flash-cannon"
"9727",81,"magnemite","discharge"
"9728",81,"magnemite","magnet-bomb"
"9729",81,"magnemite","charge-beam"
"9730",81,"magnemite","electro-ball"
"9731",81,"magnemite","round"
"9732",81,"magnemite","volt-switch"
"9733",81,"magnemite","electroweb"
"9734",81,"magnemite","wild-charge"
"9735",81,"magnemite","confide"
"9736",79,"slowpoke","pay-day"
"9737",79,"slowpoke","stomp"
"9738",79,"slowpoke","headbutt"
"9739",79,"slowpoke","tackle"
"9740",79,"slowpoke","body-slam"
"9741",79,"slowpoke","take-down"
"9742",79,"slowpoke","double-edge"
"9743",79,"slowpoke","growl"
"9744",79,"slowpoke","disable"
"9745",79,"slowpoke","flamethrower"
"9746",79,"slowpoke","water-gun"
"9747",79,"slowpoke","surf"
"9748",79,"slowpoke","ice-beam"
"9749",79,"slowpoke","blizzard"
"9750",79,"slowpoke","bubble-beam"
"9751",79,"slowpoke","strength"
"9752",79,"slowpoke","thunder-wave"
"9753",79,"slowpoke","earthquake"
"9754",79,"slowpoke","fissure"
"9755",79,"slowpoke","dig"
"9756",79,"slowpoke","toxic"
"9757",79,"slowpoke","confusion"
"9758",79,"slowpoke","psychic"
"9759",79,"slowpoke","rage"
"9760",79,"slowpoke","teleport"
"9761",79,"slowpoke","mimic"
"9762",79,"slowpoke","double-team"
"9763",79,"slowpoke","light-screen"
"9764",79,"slowpoke","reflect"
"9765",79,"slowpoke","bide"
"9766",79,"slowpoke","fire-blast"
"9767",79,"slowpoke","swift"
"9768",79,"slowpoke","skull-bash"
"9769",79,"slowpoke","amnesia"
"9770",79,"slowpoke","dream-eater"
"9771",79,"slowpoke","flash"
"9772",79,"slowpoke","psywave"
"9773",79,"slowpoke","rest"
"9774",79,"slowpoke","tri-attack"
"9775",79,"slowpoke","substitute"
"9776",79,"slowpoke","nightmare"
"9777",79,"slowpoke","snore"
"9778",79,"slowpoke","curse"
"9779",79,"slowpoke","protect"
"9780",79,"slowpoke","belly-drum"
"9781",79,"slowpoke","mud-slap"
"9782",79,"slowpoke","zap-cannon"
"9783",79,"slowpoke","icy-wind"
"9784",79,"slowpoke","endure"
"9785",79,"slowpoke","swagger"
"9786",79,"slowpoke","attract"
"9787",79,"slowpoke","sleep-talk"
"9788",79,"slowpoke","return"
"9789",79,"slowpoke","frustration"
"9790",79,"slowpoke","safeguard"
"9791",79,"slowpoke","iron-tail"
"9792",79,"slowpoke","hidden-power"
"9793",79,"slowpoke","rain-dance"
"9794",79,"slowpoke","sunny-day"
"9795",79,"slowpoke","psych-up"
"9796",79,"slowpoke","shadow-ball"
"9797",79,"slowpoke","future-sight"
"9798",79,"slowpoke","whirlpool"
"9799",79,"slowpoke","hail"
"9800",79,"slowpoke","facade"
"9801",79,"slowpoke","trick"
"9802",79,"slowpoke","magic-coat"
"9803",79,"slowpoke","recycle"
"9804",79,"slowpoke","yawn"
"9805",79,"slowpoke","skill-swap"
"9806",79,"slowpoke","secret-power"
"9807",79,"slowpoke","dive"
"9808",79,"slowpoke","mud-sport"
"9809",79,"slowpoke","slack-off"
"9810",79,"slowpoke","signal-beam"
"9811",79,"slowpoke","block"
"9812",79,"slowpoke","calm-mind"
"9813",79,"slowpoke","water-pulse"
"9814",79,"slowpoke","brine"
"9815",79,"slowpoke","natural-gift"
"9816",79,"slowpoke","me-first"
"9817",79,"slowpoke","aqua-tail"
"9818",79,"slowpoke","zen-headbutt"
"9819",79,"slowpoke","trick-room"
"9820",79,"slowpoke","captivate"
"9821",79,"slowpoke","grass-knot"
"9822",79,"slowpoke","wonder-room"
"9823",79,"slowpoke","psyshock"
"9824",79,"slowpoke","telekinesis"
"9825",79,"slowpoke","after-you"
"9826",79,"slowpoke","round"
"9827",79,"slowpoke","echoed-voice"
"9828",79,"slowpoke","scald"
"9829",79,"slowpoke","heal-pulse"
"9830",79,"slowpoke","incinerate"
"9831",79,"slowpoke","bulldoze"
"9832",79,"slowpoke","belch"
"9833",79,"slowpoke","confide"
"9834",77,"ponyta","stomp"
"9835",77,"ponyta","double-kick"
"9836",77,"ponyta","headbutt"
"9837",77,"ponyta","horn-drill"
"9838",77,"ponyta","tackle"
"9839",77,"ponyta","body-slam"
"9840",77,"ponyta","take-down"
"9841",77,"ponyta","thrash"
"9842",77,"ponyta","double-edge"
"9843",77,"ponyta","tail-whip"
"9844",77,"ponyta","growl"
"9845",77,"ponyta","ember"
"9846",77,"ponyta","flamethrower"
"9847",77,"ponyta","low-kick"
"9848",77,"ponyta","strength"
"9849",77,"ponyta","solar-beam"
"9850",77,"ponyta","fire-spin"
"9851",77,"ponyta","toxic"
"9852",77,"ponyta","hypnosis"
"9853",77,"ponyta","agility"
"9854",77,"ponyta","quick-attack"
"9855",77,"ponyta","rage"
"9856",77,"ponyta","mimic"
"9857",77,"ponyta","double-team"
"9858",77,"ponyta","reflect"
"9859",77,"ponyta","bide"
"9860",77,"ponyta","fire-blast"
"9861",77,"ponyta","swift"
"9862",77,"ponyta","skull-bash"
"9863",77,"ponyta","rest"
"9864",77,"ponyta","substitute"
"9865",77,"ponyta","flame-wheel"
"9866",77,"ponyta","snore"
"9867",77,"ponyta","curse"
"9868",77,"ponyta","protect"
"9869",77,"ponyta","endure"
"9870",77,"ponyta","charm"
"9871",77,"ponyta","swagger"
"9872",77,"ponyta","attract"
"9873",77,"ponyta","sleep-talk"
"9874",77,"ponyta","return"
"9875",77,"ponyta","frustration"
"9876",77,"ponyta","iron-tail"
"9877",77,"ponyta","morning-sun"
"9878",77,"ponyta","hidden-power"
"9879",77,"ponyta","sunny-day"
"9880",77,"ponyta","heat-wave"
"9881",77,"ponyta","will-o-wisp"
"9882",77,"ponyta","facade"
"9883",77,"ponyta","secret-power"
"9884",77,"ponyta","overheat"
"9885",77,"ponyta","bounce"
"9886",77,"ponyta","natural-gift"
"9887",77,"ponyta","flare-blitz"
"9888",77,"ponyta","captivate"
"9889",77,"ponyta","flame-charge"
"9890",77,"ponyta","round"
"9891",77,"ponyta","echoed-voice"
"9892",77,"ponyta","ally-switch"
"9893",77,"ponyta","incinerate"
"9894",77,"ponyta","inferno"
"9895",77,"ponyta","wild-charge"
"9896",77,"ponyta","confide"
"9897",74,"geodude","mega-punch"
"9898",74,"geodude","fire-punch"
"9899",74,"geodude","thunder-punch"
"9900",74,"geodude","headbutt"
"9901",74,"geodude","tackle"
"9902",74,"geodude","body-slam"
"9903",74,"geodude","take-down"
"9904",74,"geodude","double-edge"
"9905",74,"geodude","flamethrower"
"9906",74,"geodude","submission"
"9907",74,"geodude","counter"
"9908",74,"geodude","seismic-toss"
"9909",74,"geodude","strength"
"9910",74,"geodude","rock-throw"
"9911",74,"geodude","earthquake"
"9912",74,"geodude","fissure"
"9913",74,"geodude","dig"
"9914",74,"geodude","toxic"
"9915",74,"geodude","rage"
"9916",74,"geodude","mimic"
"9917",74,"geodude","double-team"
"9918",74,"geodude","harden"
"9919",74,"geodude","defense-curl"
"9920",74,"geodude","bide"
"9921",74,"geodude","metronome"
"9922",74,"geodude","self-destruct"
"9923",74,"geodude","fire-blast"
"9924",74,"geodude","explosion"
"9925",74,"geodude","rest"
"9926",74,"geodude","rock-slide"
"9927",74,"geodude","substitute"
"9928",74,"geodude","snore"
"9929",74,"geodude","curse"
"9930",74,"geodude","flail"
"9931",74,"geodude","protect"
"9932",74,"geodude","mud-slap"
"9933",74,"geodude","sandstorm"
"9934",74,"geodude","endure"
"9935",74,"geodude","rollout"
"9936",74,"geodude","swagger"
"9937",74,"geodude","attract"
"9938",74,"geodude","sleep-talk"
"9939",74,"geodude","return"
"9940",74,"geodude","frustration"
"9941",74,"geodude","magnitude"
"9942",74,"geodude","dynamic-punch"
"9943",74,"geodude","hidden-power"
"9944",74,"geodude","sunny-day"
"9945",74,"geodude","ancient-power"
"9946",74,"geodude","rock-smash"
"9947",74,"geodude","facade"
"9948",74,"geodude","focus-punch"
"9949",74,"geodude","nature-power"
"9950",74,"geodude","superpower"
"9951",74,"geodude","brick-break"
"9952",74,"geodude","secret-power"
"9953",74,"geodude","mud-sport"
"9954",74,"geodude","rock-tomb"
"9955",74,"geodude","iron-defense"
"9956",74,"geodude","block"
"9957",74,"geodude","rock-blast"
"9958",74,"geodude","hammer-arm"
"9959",74,"geodude","gyro-ball"
"9960",74,"geodude","natural-gift"
"9961",74,"geodude","fling"
"9962",74,"geodude","sucker-punch"
"9963",74,"geodude","rock-polish"
"9964",74,"geodude","earth-power"
"9965",74,"geodude","rock-climb"
"9966",74,"geodude","stone-edge"
"9967",74,"geodude","captivate"
"9968",74,"geodude","stealth-rock"
"9969",74,"geodude","wide-guard"
"9970",74,"geodude","autotomize"
"9971",74,"geodude","smack-down"
"9972",74,"geodude","round"
"9973",74,"geodude","incinerate"
"9974",74,"geodude","bulldoze"
"9975",74,"geodude","confide"
"9976",74,"geodude","power-up-punch"
"9977",72,"tentacool","swords-dance"
"9978",72,"tentacool","cut"
"9979",72,"tentacool","bind"
"9980",72,"tentacool","wrap"
"9981",72,"tentacool","take-down"
"9982",72,"tentacool","double-edge"
"9983",72,"tentacool","poison-sting"
"9984",72,"tentacool","supersonic"
"9985",72,"tentacool","acid"
"9986",72,"tentacool","water-gun"
"9987",72,"tentacool","hydro-pump"
"9988",72,"tentacool","surf"
"9989",72,"tentacool","ice-beam"
"9990",72,"tentacool","blizzard"
"9991",72,"tentacool","bubble-beam"
"9992",72,"tentacool","aurora-beam"
"9993",72,"tentacool","mega-drain"
"9994",72,"tentacool","toxic"
"9995",72,"tentacool","rage"
"9996",72,"tentacool","mimic"
"9997",72,"tentacool","screech"
"9998",72,"tentacool","double-team"
"9999",72,"tentacool","confuse-ray"
"10000",72,"tentacool","barrier"
"10001",72,"tentacool","haze"
"10002",72,"tentacool","reflect"
"10003",72,"tentacool","bide"
"10004",72,"tentacool","waterfall"
"10005",72,"tentacool","skull-bash"
"10006",72,"tentacool","constrict"
"10007",72,"tentacool","bubble"
"10008",72,"tentacool","rest"
"10009",72,"tentacool","substitute"
"10010",72,"tentacool","thief"
"10011",72,"tentacool","snore"
"10012",72,"tentacool","curse"
"10013",72,"tentacool","protect"
"10014",72,"tentacool","sludge-bomb"
"10015",72,"tentacool","icy-wind"
"10016",72,"tentacool","giga-drain"
"10017",72,"tentacool","endure"
"10018",72,"tentacool","swagger"
"10019",72,"tentacool","attract"
"10020",72,"tentacool","sleep-talk"
"10021",72,"tentacool","return"
"10022",72,"tentacool","frustration"
"10023",72,"tentacool","safeguard"
"10024",72,"tentacool","rapid-spin"
"10025",72,"tentacool","hidden-power"
"10026",72,"tentacool","rain-dance"
"10027",72,"tentacool","mirror-coat"
"10028",72,"tentacool","whirlpool"
"10029",72,"tentacool","hail"
"10030",72,"tentacool","facade"
"10031",72,"tentacool","magic-coat"
"10032",72,"tentacool","knock-off"
"10033",72,"tentacool","secret-power"
"10034",72,"tentacool","dive"
"10035",72,"tentacool","tickle"
"10036",72,"tentacool","muddy-water"
"10037",72,"tentacool","water-pulse"
"10038",72,"tentacool","brine"
"10039",72,"tentacool","natural-gift"
"10040",72,"tentacool","acupressure"
"10041",72,"tentacool","payback"
"10042",72,"tentacool","wring-out"
"10043",72,"tentacool","toxic-spikes"
"10044",72,"tentacool","aqua-ring"
"10045",72,"tentacool","poison-jab"
"10046",72,"tentacool","captivate"
"10047",72,"tentacool","venoshock"
"10048",72,"tentacool","sludge-wave"
"10049",72,"tentacool","acid-spray"
"10050",72,"tentacool","round"
"10051",72,"tentacool","scald"
"10052",72,"tentacool","hex"
"10053",72,"tentacool","confide"
"10054",72,"tentacool","dazzling-gleam"
"10055",72,"tentacool","infestation"
"10056",69,"bellsprout","swords-dance"
"10057",69,"bellsprout","cut"
"10058",69,"bellsprout","bind"
"10059",69,"bellsprout","slam"
"10060",69,"bellsprout","vine-whip"
"10061",69,"bellsprout","wrap"
"10062",69,"bellsprout","take-down"
"10063",69,"bellsprout","double-edge"
"10064",69,"bellsprout","acid"
"10065",69,"bellsprout","mega-drain"
"10066",69,"bellsprout","growth"
"10067",69,"bellsprout","razor-leaf"
"10068",69,"bellsprout","solar-beam"
"10069",69,"bellsprout","poison-powder"
"10070",69,"bellsprout","stun-spore"
"10071",69,"bellsprout","sleep-powder"
"10072",69,"bellsprout","toxic"
"10073",69,"bellsprout","rage"
"10074",69,"bellsprout","mimic"
"10075",69,"bellsprout","double-team"
"10076",69,"bellsprout","reflect"
"10077",69,"bellsprout","bide"
"10078",69,"bellsprout","leech-life"
"10079",69,"bellsprout","flash"
"10080",69,"bellsprout","rest"
"10081",69,"bellsprout","substitute"
"10082",69,"bellsprout","thief"
"10083",69,"bellsprout","snore"
"10084",69,"bellsprout","curse"
"10085",69,"bellsprout","protect"
"10086",69,"bellsprout","sludge-bomb"
"10087",69,"bellsprout","giga-drain"
"10088",69,"bellsprout","endure"
"10089",69,"bellsprout","swagger"
"10090",69,"bellsprout","attract"
"10091",69,"bellsprout","sleep-talk"
"10092",69,"bellsprout","return"
"10093",69,"bellsprout","frustration"
"10094",69,"bellsprout","encore"
"10095",69,"bellsprout","sweet-scent"
"10096",69,"bellsprout","synthesis"
"10097",69,"bellsprout","hidden-power"
"10098",69,"bellsprout","sunny-day"
"10099",69,"bellsprout","facade"
"10100",69,"bellsprout","nature-power"
"10101",69,"bellsprout","ingrain"
"10102",69,"bellsprout","knock-off"
"10103",69,"bellsprout","secret-power"
"10104",69,"bellsprout","weather-ball"
"10105",69,"bellsprout","tickle"
"10106",69,"bellsprout","bullet-seed"
"10107",69,"bellsprout","magical-leaf"
"10108",69,"bellsprout","natural-gift"
"10109",69,"bellsprout","wring-out"
"10110",69,"bellsprout","gastro-acid"
"10111",69,"bellsprout","worry-seed"
"10112",69,"bellsprout","sucker-punch"
"10113",69,"bellsprout","poison-jab"
"10114",69,"bellsprout","seed-bomb"
"10115",69,"bellsprout","energy-ball"
"10116",69,"bellsprout","power-whip"
"10117",69,"bellsprout","captivate"
"10118",69,"bellsprout","grass-knot"
"10119",69,"bellsprout","venoshock"
"10120",69,"bellsprout","acid-spray"
"10121",69,"bellsprout","round"
"10122",69,"bellsprout","clear-smog"
"10123",69,"bellsprout","belch"
"10124",69,"bellsprout","confide"
"10125",69,"bellsprout","infestation"
"10126",66,"machop","karate-chop"
"10127",66,"machop","mega-punch"
"10128",66,"machop","fire-punch"
"10129",66,"machop","ice-punch"
"10130",66,"machop","thunder-punch"
"10131",66,"machop","mega-kick"
"10132",66,"machop","rolling-kick"
"10133",66,"machop","headbutt"
"10134",66,"machop","body-slam"
"10135",66,"machop","take-down"
"10136",66,"machop","double-edge"
"10137",66,"machop","leer"
"10138",66,"machop","flamethrower"
"10139",66,"machop","submission"
"10140",66,"machop","low-kick"
"10141",66,"machop","counter"
"10142",66,"machop","seismic-toss"
"10143",66,"machop","strength"
"10144",66,"machop","earthquake"
"10145",66,"machop","fissure"
"10146",66,"machop","dig"
"10147",66,"machop","toxic"
"10148",66,"machop","meditate"
"10149",66,"machop","rage"
"10150",66,"machop","mimic"
"10151",66,"machop","double-team"
"10152",66,"machop","light-screen"
"10153",66,"machop","focus-energy"
"10154",66,"machop","bide"
"10155",66,"machop","metronome"
"10156",66,"machop","fire-blast"
"10157",66,"machop","skull-bash"
"10158",66,"machop","rest"
"10159",66,"machop","rock-slide"
"10160",66,"machop","substitute"
"10161",66,"machop","thief"
"10162",66,"machop","snore"
